id,category_id,name,item_variant,description,value_good,value_very_good,value_excellent,source_reference,date_of_valuation,search_keywords,original_description
1094,12,Toaster,,Toaster,11.25,13.66,16.07,ItsDeductible 2024,2024-01-01,kitchen toaster,Toaster
1095,12,Toaster Oven,,Toaster Oven,16.68,20.26,23.83,ItsDeductible 2024,2024-01-01,kitchen toaster oven,Toaster Oven
1096,12,Tongs,,Tongs,3.82,4.64,5.46,ItsDeductible 2024,2024-01-01,kitchen tongs,Tongs
1097,12,Trivet,,Trivet,4.85,5.89,6.93,ItsDeductible 2024,2024-01-01,kitchen trivet,Trivet
1098,12,Utensil Jar,,Utensil Jar,7.08,8.6,10.12,ItsDeductible 2024,2024-01-01,kitchen utensil jar,Utensil Jar
1099,12,Waffle Maker,,Waffle Maker,9.41,11.43,13.44,ItsDeductible 2024,2024-01-01,kitchen waffle maker,Waffle Maker
1100,12,Water/Sports Bottle,,Water/Sports Bottle,4.14,5.03,5.92,ItsDeductible 2024,2024-01-01,kitchen water/sports bottle,Water/Sports Bottle
1101,12,Whisk,,Whisk,4.44,5.39,6.34,ItsDeductible 2024,2024-01-01,kitchen whisk,Whisk
1102,12,Wine Decanter,,Wine Decanter,10.44,12.68,14.91,ItsDeductible 2024,2024-01-01,kitchen wine decanter,Wine Decanter
1103,12,Wok,,Wok,14.95,18.16,21.36,ItsDeductible 2024,2024-01-01,kitchen wok,Wok
1104,13,Axe,,Axe,10.62,12.9,15.17,ItsDeductible 2024,2024-01-01,lawn patio axe,Axe
1105,13,Beach Umbrella,,Beach Umbrella,15.05,18.28,21.5,ItsDeductible 2024,2024-01-01,lawn patio beach umbrella,Beach Umbrella
1106,13,Bird Bath,,Bird Bath,16.78,20.38,23.97,ItsDeductible 2024,2024-01-01,lawn patio bird bath,Bird Bath
1107,13,Bird Feeder,,Bird Feeder,8.27,10.05,11.82,ItsDeductible 2024,2024-01-01,lawn patio bird feeder,Bird Feeder
1108,13,Bug Zapper,,Bug Zapper,13.14,15.96,18.77,ItsDeductible 2024,2024-01-01,lawn patio bug zapper,Bug Zapper
1109,13,Chainsaw,Electric,Chainsaw: Electric,24.01,29.16,34.3,ItsDeductible 2024,2024-01-01,lawn patio chainsaw electric,Chainsaw: Electric
1110,13,Chainsaw,Gas,Chainsaw: Gas,19.2,23.32,27.43,ItsDeductible 2024,2024-01-01,lawn patio chainsaw gas,Chainsaw: Gas
1111,13,Decorative Flag,,Decorative Flag,5.18,6.29,7.4,ItsDeductible 2024,2024-01-01,lawn patio decorative flag,Decorative Flag
1112,13,Edger,Electric,Edger: Electric,27.87,33.85,39.82,ItsDeductible 2024,2024-01-01,lawn patio edger electric,Edger: Electric
1113,13,Edger,Gas,Edger: Gas,27.87,33.85,39.82,ItsDeductible 2024,2024-01-01,lawn patio edger gas,Edger: Gas
1114,13,Flower Pot,,Flower Pot,6.52,7.92,9.32,ItsDeductible 2024,2024-01-01,lawn patio flower pot,Flower Pot
1115,13,Garden Hoe,,Garden Hoe,6.69,8.12,9.55,ItsDeductible 2024,2024-01-01,lawn patio garden hoe,Garden Hoe
1116,13,Garden Hose,,Garden Hose,9.14,11.1,13.06,ItsDeductible 2024,2024-01-01,lawn patio garden hose,Garden Hose
1117,13,Garden Statue,,Garden Statue,16.21,19.68,23.15,ItsDeductible 2024,2024-01-01,lawn patio garden statue,Garden Statue
1118,13,Grill Tool,Basting Brush,Grill Tool: Basting Brush,7.39,8.97,10.55,ItsDeductible 2024,2024-01-01,lawn patio grill tool basting brush,Grill Tool: Basting Brush
1119,13,Grill Tool,Fork,Grill Tool: Fork,5.95,7.23,8.5,ItsDeductible 2024,2024-01-01,lawn patio grill tool fork,Grill Tool: Fork
1120,13,Grill Tool,Fork Thermometer,Grill Tool: Fork Thermometer,5.03,6.11,7.19,ItsDeductible 2024,2024-01-01,lawn patio grill tool fork thermometer,Grill Tool: Fork Thermometer
1121,13,Grill Tool,Grill Brush,Grill Tool: Grill Brush,6.59,8.01,9.42,ItsDeductible 2024,2024-01-01,lawn patio grill tool brush,Grill Tool: Grill Brush
1122,13,Grill Tool,Spatula,Grill Tool: Spatula,5.96,7.24,8.52,ItsDeductible 2024,2024-01-01,lawn patio grill tool spatula,Grill Tool: Spatula
1123,13,Grill Tool,Tongs,Grill Tool: Tongs,6.51,7.91,9.3,ItsDeductible 2024,2024-01-01,lawn patio grill tool tongs,Grill Tool: Tongs
1124,13,Grill,Charcoal,Grill: Charcoal,19.92,24.19,28.46,ItsDeductible 2024,2024-01-01,lawn patio grill charcoal,Grill: Charcoal
1125,13,Grill,Gas,Grill: Gas,25.2,30.6,36.0,ItsDeductible 2024,2024-01-01,lawn patio grill gas,Grill: Gas
1126,13,Hedge Trimmer,Electric,Hedge Trimmer: Electric,20.32,24.68,29.03,ItsDeductible 2024,2024-01-01,lawn patio hedge trimmer electric,Hedge Trimmer: Electric
1127,13,Hedge Trimmer,Gas,Hedge Trimmer: Gas,30.72,37.31,43.89,ItsDeductible 2024,2024-01-01,lawn patio hedge trimmer gas,Hedge Trimmer: Gas
1128,13,Lawn Chair,,Lawn Chair,15.6,18.95,22.29,ItsDeductible 2024,2024-01-01,lawn patio chair,Lawn Chair
1129,13,Leaf Blower,Electric,Leaf Blower: Electric,21.53,26.14,30.75,ItsDeductible 2024,2024-01-01,lawn patio leaf blower electric,Leaf Blower: Electric
1130,13,Leaf Blower,Gas,Leaf Blower: Gas,21.85,26.53,31.21,ItsDeductible 2024,2024-01-01,lawn patio leaf blower gas,Leaf Blower: Gas
1131,13,Mailbox,,Mailbox,8.88,10.78,12.68,ItsDeductible 2024,2024-01-01,lawn patio mailbox,Mailbox
1132,13,Mower,Gas: Push,Mower: Gas: Push,56.34,68.42,80.49,ItsDeductible 2024,2024-01-01,lawn patio mower gas push,Mower: Gas: Push
1133,13,Mower,Gas: Self-Propelled,Mower: Gas: Self-Propelled,97.24,118.08,138.92,ItsDeductible 2024,2024-01-01,lawn patio mower gas self propelled,Mower: Gas: Self-Propelled
1134,13,Mower,Manual Reel,Mower: Manual Reel,32.42,39.37,46.31,ItsDeductible 2024,2024-01-01,lawn patio mower manual reel,Mower: Manual Reel
1135,13,Mower,Tractor/Riding,Mower: Tractor/Riding,171.19,207.88,244.56,ItsDeductible 2024,2024-01-01,lawn patio mower tractor/riding,Mower: Tractor/Riding
1136,13,Patio Umbrella,,Patio Umbrella,20.38,24.75,29.12,ItsDeductible 2024,2024-01-01,lawn patio umbrella,Patio Umbrella
1137,13,Patio Umbrella Stand,,Patio Umbrella Stand,18.93,22.99,27.04,ItsDeductible 2024,2024-01-01,lawn patio umbrella stand,Patio Umbrella Stand
1138,13,Patio/Garden Lights (Pair),,Patio/Garden Lights (Pair),6.43,7.81,9.19,ItsDeductible 2024,2024-01-01,lawn patio patio/garden lights (pair),Patio/Garden Lights (Pair)
1139,13,Picnic Table w/ Benches,,Picnic Table w/ Benches,51.14,62.1,73.06,ItsDeductible 2024,2024-01-01,lawn patio picnic table w/ benches,Picnic Table w/ Benches
1140,13,Planter,,Planter,10.0,12.14,14.28,ItsDeductible 2024,2024-01-01,lawn patio planter,Planter
1141,13,Pruning Saw,,Pruning Saw,7.76,9.42,11.08,ItsDeductible 2024,2024-01-01,lawn patio pruning saw,Pruning Saw
1142,13,Rake,,Rake,6.89,8.37,9.84,ItsDeductible 2024,2024-01-01,lawn patio rake,Rake
1143,13,Shears,,Shears,7.41,9.0,10.59,ItsDeductible 2024,2024-01-01,lawn patio shears,Shears
1144,13,Shovel,,Shovel,7.08,8.6,10.12,ItsDeductible 2024,2024-01-01,lawn patio shovel,Shovel
1145,13,Snow Blower,Heavy Duty Two-Stage,Snow Blower: Heavy Duty Two-Stage,145.99,177.27,208.55,ItsDeductible 2024,2024-01-01,lawn patio snow blower heavy duty two stage,Snow Blower: Heavy Duty Two-Stage
1146,13,Snow Blower,Single-Stage,Snow Blower: Single-Stage,79.59,96.65,113.7,ItsDeductible 2024,2024-01-01,lawn patio snow blower single stage,Snow Blower: Single-Stage
1147,13,Snow Blower,Two-Stage,Snow Blower: Two-Stage,79.58,96.64,113.69,ItsDeductible 2024,2024-01-01,lawn patio snow blower two stage,Snow Blower: Two-Stage
1148,13,Snow Shovel,,Snow Shovel,7.48,9.09,10.69,ItsDeductible 2024,2024-01-01,lawn patio snow shovel,Snow Shovel
1149,13,Spreader,,Spreader,8.97,10.9,12.82,ItsDeductible 2024,2024-01-01,lawn patio spreader,Spreader
1150,13,Sprinkler,Decorative,Sprinkler: Decorative,7.1,8.62,10.14,ItsDeductible 2024,2024-01-01,lawn patio sprinkler decorative,Sprinkler: Decorative
1151,13,Sprinkler,Pulsating,Sprinkler: Pulsating,9.74,11.83,13.92,ItsDeductible 2024,2024-01-01,lawn patio sprinkler pulsating,Sprinkler: Pulsating
1152,13,Sprinkler,Revolving,Sprinkler: Revolving,9.9,12.02,14.14,ItsDeductible 2024,2024-01-01,lawn patio sprinkler revolving,Sprinkler: Revolving
1153,13,Sprinkler,Tractor,Sprinkler: Tractor,13.64,16.57,19.49,ItsDeductible 2024,2024-01-01,lawn patio sprinkler tractor,Sprinkler: Tractor
1154,13,Storage Seat,,Storage Seat,34.94,42.43,49.91,ItsDeductible 2024,2024-01-01,lawn patio storage seat,Storage Seat
1155,13,String Trimmer,Electric,String Trimmer: Electric,20.17,24.49,28.81,ItsDeductible 2024,2024-01-01,lawn patio string trimmer electric,String Trimmer: Electric
1156,13,String Trimmer,Gas,String Trimmer: Gas,24.97,30.32,35.67,ItsDeductible 2024,2024-01-01,lawn patio string trimmer gas,String Trimmer: Gas
1157,13,Tiki Torch,,Tiki Torch,5.74,6.97,8.2,ItsDeductible 2024,2024-01-01,lawn patio tiki torch,Tiki Torch
1158,13,Tiller,Electric,Tiller: Electric,45.38,55.11,64.83,ItsDeductible 2024,2024-01-01,lawn patio tiller electric,Tiller: Electric
1159,13,Tiller,Gas,Tiller: Gas,39.93,48.49,57.04,ItsDeductible 2024,2024-01-01,lawn patio tiller gas,Tiller: Gas
1160,13,Trellis,,Trellis,23.89,29.01,34.13,ItsDeductible 2024,2024-01-01,lawn patio trellis,Trellis
1161,13,Wind Chime,,Wind Chime,8.32,10.1,11.88,ItsDeductible 2024,2024-01-01,lawn patio wind chime,Wind Chime
1162,14,Backpack - Adult,,Backpack - Adult,10.14,12.31,14.48,ItsDeductible 2024,2024-01-01,luggage backpacks cases backpack adult,Backpack: Adult
1163,14,Backpack - Youth,,Backpack - Youth,9.53,11.58,13.62,ItsDeductible 2024,2024-01-01,luggage backpacks cases backpack youth,Backpack: Youth
1164,14,Briefcase,,Briefcase,22.2,26.96,31.72,ItsDeductible 2024,2024-01-01,luggage backpacks cases briefcase,Briefcase
1165,14,Carry On,,Carry On,11.59,14.07,16.55,ItsDeductible 2024,2024-01-01,luggage backpacks cases carry on,Carry On
1166,14,Duffle Bag,,Duffle Bag,16.68,20.26,23.83,ItsDeductible 2024,2024-01-01,luggage backpacks cases duffle bag,Duffle Bag
1167,14,Garment Bag,,Garment Bag,15.0,18.22,21.43,ItsDeductible 2024,2024-01-01,luggage backpacks cases garment bag,Garment Bag
1168,14,Suitcase,,Suitcase,22.57,27.41,32.24,ItsDeductible 2024,2024-01-01,luggage backpacks cases suitcase,Suitcase
1169,14,Vanity Case,,Vanity Case,13.26,16.1,18.94,ItsDeductible 2024,2024-01-01,luggage backpacks cases vanity case,Vanity Case
1170,15,Dishwasher,Built-In,Dishwasher: Built-In,85.63,103.98,122.33,ItsDeductible 2024,2024-01-01,major appliances dishwasher built in,Dishwasher: Built-In
1171,15,Dishwasher,Portable,Dishwasher: Portable,80.19,97.38,114.56,ItsDeductible 2024,2024-01-01,major appliances dishwasher portable,Dishwasher: Portable
1172,15,Dryer,Electric,Dryer: Electric,96.48,117.16,137.83,ItsDeductible 2024,2024-01-01,major appliances dryer electric,Dryer: Electric
1173,15,Dryer,Gas,Dryer: Gas,77.82,94.5,111.17,ItsDeductible 2024,2024-01-01,major appliances dryer gas,Dryer: Gas
1174,15,Freezer,Chest,Freezer: Chest,80.19,97.38,114.56,ItsDeductible 2024,2024-01-01,major appliances freezer chest,Freezer: Chest
1175,15,Freezer,Upright,Freezer: Upright,75.39,91.55,107.7,ItsDeductible 2024,2024-01-01,major appliances freezer upright,Freezer: Upright
1176,15,Range,Electric,Range: Electric,46.58,56.56,66.54,ItsDeductible 2024,2024-01-01,major appliances range electric,Range: Electric
1177,15,Range,Gas,Range: Gas,42.97,52.18,61.39,ItsDeductible 2024,2024-01-01,major appliances range gas,Range: Gas
1178,15,Refrigerator,Side By Side,Refrigerator: Side By Side,89.08,108.17,127.26,ItsDeductible 2024,2024-01-01,major appliances refrigerator side by,Refrigerator: Side By Side
1179,15,Refrigerator,Top-Mount,Refrigerator: Top-Mount,114.77,139.36,163.95,ItsDeductible 2024,2024-01-01,major appliances refrigerator top mount,Refrigerator: Top-Mount
1180,15,Washer,Front Load,Washer: Front Load,76.83,93.3,109.76,ItsDeductible 2024,2024-01-01,major appliances washer front load,Washer: Front Load
1181,15,Washer,Portable,Washer: Portable,56.67,68.81,80.95,ItsDeductible 2024,2024-01-01,major appliances washer portable,Washer: Portable
1182,15,Washer,Top Loading,Washer: Top Loading,49.94,60.64,71.34,ItsDeductible 2024,2024-01-01,major appliances washer top loading,Washer: Top Loading
1183,15,Window Air Conditioner,,Window Air Conditioner,59.83,72.65,85.47,ItsDeductible 2024,2024-01-01,major appliances window air conditioner,Window Air Conditioner
1184,16,Drum,Bass,Drum: Bass,27.9,33.88,39.85,ItsDeductible 2024,2024-01-01,musical instruments drum bass,Drum: Bass
1185,16,Drum,Bongos,Drum: Bongos,15.0,18.22,21.43,ItsDeductible 2024,2024-01-01,musical instruments drum bongos,Drum: Bongos
1186,16,Drum,Snare,Drum: Snare,52.65,63.93,75.21,ItsDeductible 2024,2024-01-01,musical instruments drum snare,Drum: Snare
1187,16,Drum,Toms,Drum: Toms,38.12,46.29,54.45,ItsDeductible 2024,2024-01-01,musical instruments drum toms,Drum: Toms
1188,16,Harmonica,,Harmonica,9.23,11.21,13.19,ItsDeductible 2024,2024-01-01,musical instruments harmonica,Harmonica
1189,16,Marching Band/Orchestra  Cymbals,,Marching Band/Orchestra  Cymbals,45.35,55.07,64.79,ItsDeductible 2024,2024-01-01,musical instruments marching band/orchestra cymbals,Marching Band/Orchestra  Cymbals
1190,16,Student Acoustic Guitar,,Student Acoustic Guitar,30.7,37.28,43.85,ItsDeductible 2024,2024-01-01,musical instruments student acoustic guitar,Student Acoustic Guitar
1191,16,Student Clarinet,,Student Clarinet,47.1,57.19,67.28,ItsDeductible 2024,2024-01-01,musical instruments student clarinet,Student Clarinet
1192,16,Student Cornet,,Student Cornet,43.51,52.83,62.15,ItsDeductible 2024,2024-01-01,musical instruments student cornet,Student Cornet
1193,16,Student Flute,,Student Flute,63.06,76.58,90.09,ItsDeductible 2024,2024-01-01,musical instruments student flute,Student Flute
1194,16,Student Piccolo,,Student Piccolo,71.24,86.51,101.77,ItsDeductible 2024,2024-01-01,musical instruments student piccolo,Student Piccolo
1195,16,Student Saxophone,,Student Saxophone,126.65,153.79,180.93,ItsDeductible 2024,2024-01-01,musical instruments student saxophone,Student Saxophone
1196,16,Student Trombone,,Student Trombone,105.64,128.28,150.92,ItsDeductible 2024,2024-01-01,musical instruments student trombone,Student Trombone
1197,16,Student Trumpet,,Student Trumpet,49.5,60.11,70.72,ItsDeductible 2024,2024-01-01,musical instruments student trumpet,Student Trumpet
1198,17,Bird Cage,,Bird Cage,20.82,25.28,29.74,ItsDeductible 2024,2024-01-01,pet supplies bird cage,Bird Cage
1199,17,Cat Bed,,Cat Bed,8.33,10.12,11.9,ItsDeductible 2024,2024-01-01,pet supplies cat bed,Cat Bed
1200,17,Cat Brush,,Cat Brush,3.19,3.87,4.55,ItsDeductible 2024,2024-01-01,pet supplies cat brush,Cat Brush
1201,17,Cat Carrier,,Cat Carrier,11.03,13.4,15.76,ItsDeductible 2024,2024-01-01,pet supplies cat carrier,Cat Carrier
1202,17,Cat Collar,,Cat Collar,3.21,3.9,4.58,ItsDeductible 2024,2024-01-01,pet supplies cat collar,Cat Collar
1203,17,Cat Dish,,Cat Dish,4.35,5.29,6.22,ItsDeductible 2024,2024-01-01,pet supplies cat dish,Cat Dish
1204,17,Cat Litter Box,,Cat Litter Box,20.6,25.02,29.43,ItsDeductible 2024,2024-01-01,pet supplies cat litter box,Cat Litter Box
1205,17,Cat Scratcher or Tunnel,,Cat Scratcher or Tunnel,10.08,12.24,14.4,ItsDeductible 2024,2024-01-01,pet supplies cat scratcher tunnel,Cat Scratcher or Tunnel
1206,17,Dog Bed,,Dog Bed,13.44,16.32,19.2,ItsDeductible 2024,2024-01-01,pet supplies dog bed,Dog Bed
1207,17,Dog Brush,,Dog Brush,4.01,4.87,5.73,ItsDeductible 2024,2024-01-01,pet supplies dog brush,Dog Brush
1208,17,Dog Carrier or Crate,Large,Dog Carrier or Crate: Large,22.6,27.45,32.29,ItsDeductible 2024,2024-01-01,pet supplies dog carrier crate large,Dog Carrier or Crate: Large
1209,17,Dog Carrier or Crate,Medium,Dog Carrier or Crate: Medium,16.69,20.27,23.84,ItsDeductible 2024,2024-01-01,pet supplies dog carrier crate medium,Dog Carrier or Crate: Medium
1210,17,Dog Carrier or Crate,Small,Dog Carrier or Crate: Small,13.69,16.62,19.55,ItsDeductible 2024,2024-01-01,pet supplies dog carrier crate small,Dog Carrier or Crate: Small
1211,17,Dog Collar,,Dog Collar,6.6,8.02,9.43,ItsDeductible 2024,2024-01-01,pet supplies dog collar,Dog Collar
1212,17,Dog Dish,,Dog Dish,4.68,5.68,6.68,ItsDeductible 2024,2024-01-01,pet supplies dog dish,Dog Dish
1213,17,Dog Harness,Large,Dog Harness: Large,6.76,8.21,9.66,ItsDeductible 2024,2024-01-01,pet supplies dog harness large,Dog Harness: Large
1214,17,Dog Harness,Medium,Dog Harness: Medium,6.8,8.26,9.72,ItsDeductible 2024,2024-01-01,pet supplies dog harness medium,Dog Harness: Medium
1215,17,Dog Harness,Small,Dog Harness: Small,6.06,7.36,8.66,ItsDeductible 2024,2024-01-01,pet supplies dog harness small,Dog Harness: Small
1216,17,Dog House,,Dog House,14.52,17.63,20.74,ItsDeductible 2024,2024-01-01,pet supplies dog house,Dog House
1217,17,Dog Invisible Fence System,,Dog Invisible Fence System,52.82,64.14,75.46,ItsDeductible 2024,2024-01-01,pet supplies dog invisible fence system,Dog Invisible Fence System
1218,17,Dog Leash,Retractable,Dog Leash: Retractable,6.4,7.77,9.14,ItsDeductible 2024,2024-01-01,pet supplies dog leash retractable,Dog Leash: Retractable
1219,17,Dog Leash,Single Lead,Dog Leash: Single Lead,3.33,4.05,4.76,ItsDeductible 2024,2024-01-01,pet supplies dog leash single lead,Dog Leash: Single Lead
1220,17,Dog Muzzle,,Dog Muzzle,4.63,5.63,6.62,ItsDeductible 2024,2024-01-01,pet supplies dog muzzle,Dog Muzzle
1221,17,Fish Aquarium Heater,,Fish Aquarium Heater,6.91,8.39,9.87,ItsDeductible 2024,2024-01-01,pet supplies fish aquarium heater,Fish Aquarium Heater
1222,17,Fish Aquarium Stand,,Fish Aquarium Stand,28.81,34.99,41.16,ItsDeductible 2024,2024-01-01,pet supplies fish aquarium stand,Fish Aquarium Stand
1223,17,Fish Aquarium,Extra Large (60+ Gallons),Fish Aquarium: Extra Large (60+ Gallons),46.34,56.27,66.2,ItsDeductible 2024,2024-01-01,pet supplies fish aquarium extra large (60+ gallons),Fish Aquarium: Extra Large (60+ Gallons)
1224,17,Fish Aquarium,Large (30-59 Gallons),Fish Aquarium: Large (30-59 Gallons),39.85,48.39,56.93,ItsDeductible 2024,2024-01-01,pet supplies fish aquarium large (30 59 gallons),Fish Aquarium: Large (30-59 Gallons)
1225,17,Fish Aquarium,Medium (10-29 Gallons),Fish Aquarium: Medium (10-29 Gallons),25.21,30.62,36.02,ItsDeductible 2024,2024-01-01,pet supplies fish aquarium medium (10 29 gallons),Fish Aquarium: Medium (10-29 Gallons)
1226,17,Fish Aquarium,Small (1-9 Gallons),Fish Aquarium: Small (1-9 Gallons),15.37,18.66,21.95,ItsDeductible 2024,2024-01-01,pet supplies fish aquarium small (1 gallons),Fish Aquarium: Small (1-9 Gallons)
1227,17,Fish Bowl,,Fish Bowl,8.76,10.64,12.51,ItsDeductible 2024,2024-01-01,pet supplies fish bowl,Fish Bowl
1228,17,Fish Filtration,Filter,Fish Filtration: Filter,14.64,17.78,20.91,ItsDeductible 2024,2024-01-01,pet supplies fish filtration filter,Fish Filtration: Filter
1229,17,Fish Filtration,Pump,Fish Filtration: Pump,15.84,19.24,22.63,ItsDeductible 2024,2024-01-01,pet supplies fish filtration pump,Fish Filtration: Pump
1230,17,Fish Filtration,Skimmer,Fish Filtration: Skimmer,21.52,26.13,30.74,ItsDeductible 2024,2024-01-01,pet supplies fish filtration skimmer,Fish Filtration: Skimmer
1231,17,Reptile Cage or Habitat,,Reptile Cage or Habitat,37.46,45.49,53.51,ItsDeductible 2024,2024-01-01,pet supplies reptile cage habitat,Reptile Cage or Habitat
1232,17,Reptile Food Dish,,Reptile Food Dish,3.61,4.38,5.15,ItsDeductible 2024,2024-01-01,pet supplies reptile food dish,Reptile Food Dish
1233,17,Reptile Heat Lamp,,Reptile Heat Lamp,6.96,8.45,9.94,ItsDeductible 2024,2024-01-01,pet supplies reptile heat lamp,Reptile Heat Lamp
1234,17,Reptile Heated Rock,,Reptile Heated Rock,8.04,9.76,11.48,ItsDeductible 2024,2024-01-01,pet supplies reptile heated rock,Reptile Heated Rock
1235,17,Reptile Lamp,,Reptile Lamp,6.96,8.45,9.94,ItsDeductible 2024,2024-01-01,pet supplies reptile lamp,Reptile Lamp
1236,17,Reptile Under Cage Heater,,Reptile Under Cage Heater,8.48,10.3,12.11,ItsDeductible 2024,2024-01-01,pet supplies reptile under cage heater,Reptile Under Cage Heater
1237,17,Rodent Cage,Large,Rodent Cage: Large,20.63,25.05,29.47,ItsDeductible 2024,2024-01-01,pet supplies rodent cage large,Rodent Cage: Large
1238,17,Rodent Cage,Small,Rodent Cage: Small,11.03,13.39,15.75,ItsDeductible 2024,2024-01-01,pet supplies rodent cage small,Rodent Cage: Small
1239,17,Rodent Exercise Ball,,Rodent Exercise Ball,4.33,5.26,6.18,ItsDeductible 2024,2024-01-01,pet supplies rodent exercise ball,Rodent Exercise Ball
1240,17,Rodent Exercise Wheel,,Rodent Exercise Wheel,5.28,6.41,7.54,ItsDeductible 2024,2024-01-01,pet supplies rodent exercise wheel,Rodent Exercise Wheel
1241,18,Answering Machine,,Answering Machine,7.48,9.08,10.68,ItsDeductible 2024,2024-01-01,phones communications answering machine,Answering Machine
1242,18,Caller ID Box,,Caller ID Box,8.41,10.21,12.01,ItsDeductible 2024,2024-01-01,phones communications caller id box,Caller ID Box
1243,18,CB Radio,,CB Radio,20.41,24.78,29.15,ItsDeductible 2024,2024-01-01,phones communications cb radio,CB Radio
1244,18,Cell Phone,,Cell Phone,26.86,32.62,38.37,ItsDeductible 2024,2024-01-01,phones communications cell phone,Cell Phone
1245,18,Cell Phone,Battery,Cell Phone: Battery,7.64,9.28,10.92,ItsDeductible 2024,2024-01-01,phones communications cell phone battery,Cell Phone: Battery
1246,18,Cell Phone,Case,Cell Phone: Case,5.31,6.45,7.59,ItsDeductible 2024,2024-01-01,phones communications cell phone case,Cell Phone: Case
1247,18,Cell Phone,Charger: Automobile,Cell Phone: Charger: Automobile,5.03,6.11,7.19,ItsDeductible 2024,2024-01-01,phones communications cell phone charger automobile,Cell Phone: Charger: Automobile
1248,18,Cell Phone,Charger: Desk Top,Cell Phone: Charger: Desk Top,5.12,6.22,7.32,ItsDeductible 2024,2024-01-01,phones communications cell phone charger desk top,Cell Phone: Charger: Desk Top
